Price,location.latitude,location.longitude,distance_to_any_train,bedrooms_model,bathrooms_model,analyticsProperty.imageCount,analyticsProperty.added,floorplan_count,property_age
475000.0,51.50685,-0.271947,0.4,2.0,1.0,5,20211026,4.0,24.0
400000.0,51.565323,0.11251,0.1,2.0,1.0,10,20210825,4.0,37.0
549950.0,51.41275,-0.309204,0.1,2.0,1.0,11,20211214,4.0,
450000.0,51.59217,0.02022,0.3,3.0,,12,20220624,4.0,37.0
499500.0,51.49486,-0.19607,0.2,1.0,1.0,6,20181003,4.0,37.0
425000.0,51.411266,-0.07866,0.5,2.0,1.0,19,20220329,4.0,37.0
525000.0,51.518275,-0.214495,0.2,1.0,1.0,6,20220317,4.0,37.0
250000.0,51.36373,-0.1868,0.3,1.0,1.0,12,20220511,4.0,37.0
550000.0,51.543361,-0.440266,0.8,3.0,2.0,14,20220419,4.0,
524950.0,51.523064,-0.43224,1.5,3.0,,19,20220712,4.0,
399995.0,51.585069,0.022297,0.3,2.0,1.0,24,20211216,4.0,37.0
350000.0,51.48708,-0.01347,0.1,2.0,,11,20220505,4.0,20.0
450000.0,51.388997,-0.119008,0.5,4.0,2.0,17,20220310,4.0,37.0
599000.0,51.53174,-0.187872,0.2,2.0,1.0,7,20220414,4.0,37.0
425000.0,51.4706,-0.1722,0.5,1.0,1.0,14,20220521,4.0,37.0
599000.0,51.468879,-0.227365,0.6,2.0,1.0,14,20220704,4.0,37.0
500000.0,51.465387,-0.180903,0.4,1.0,1.0,19,20220425,4.0,38.0
475000.0,51.475983,-0.068688,0.4,3.0,1.0,8,20220715,4.0,
600000.0,51.58315,0.06861,0.5,3.0,1.0,17,20220512,4.0,37.0
375000.0,51.490261,-0.3009,0.4,1.0,,10,20220627,4.0,12.0
415000.0,51.51136,-0.26827,0.3,1.0,1.0,12,20210823,4.0,37.0
600000.0,51.46779,-0.08607,0.2,3.0,1.0,8,20220630,4.0,
375000.0,51.42039,-0.19954,0.3,1.0,1.0,12,20211029,4.0,
220000.0,51.369523,-0.131084,0.6,1.0,1.0,18,20220104,4.0,37.0
275000.0,51.410999,-0.177426,0.5,1.0,1.0,9,20220504,4.0,37.0
265000.0,51.401024,-0.274866,0.3,1.0,1.0,9,20211001,4.0,37.0
490000.0,51.518847,-0.036967,0.5,2.0,2.0,10,20220111,4.0,14.0
400000.0,51.559568,-0.004671,0.2,2.0,1.0,13,20210921,4.0,37.0
184000.0,51.41812,-0.23901,0.7,1.0,1.0,7,20211214,4.0,10.0
450000.0,51.511278,-0.277205,0.5,2.0,1.0,9,20210410,4.0,37.0
550000.0,51.5154,-0.42767,0.9,3.0,,18,20220618,1.0,
315000.0,51.39003,-0.29758,0.3,1.0,1.0,8,20220613,4.0,27.0
250000.0,51.461284,-0.091013,0.5,1.0,1.0,12,20220601,4.0,
595000.0,51.492046,-0.165202,0.4,,1.0,12,20220622,4.0,37.0
350000.0,51.416672,-0.126149,0.4,2.0,1.0,10,20220426,4.0,
450000.0,51.49332,-0.06368,0.3,2.0,1.0,16,20211208,4.0,
450000.0,51.511448,-0.026533,0.1,3.0,1.0,15,20211226,4.0,37.0
525000.0,51.58039,0.16649,0.8,3.0,1.0,17,20220311,4.0,37.0
575000.0,51.442253,0.0065,0.6,4.0,1.0,8,20220329,4.0,
300000.0,51.47655,-0.11047,0.4,2.0,1.0,13,20210305,4.0,37.0
450000.0,51.549817,0.05548,0.4,3.0,1.0,15,20220614,4.0,
475000.0,51.372097,-0.169441,0.3,3.0,1.0,14,20220215,8.0,27.0
425000.0,51.442358,-0.191861,0.2,1.0,1.0,5,20220427,4.0,37.0
525000.0,51.476097,-0.131502,0.3,1.0,1.0,10,20220617,4.0,
450000.0,51.519399,-0.063069,0.1,2.0,2.0,11,20220412,4.0,8.0
435000.0,51.537526,-0.184444,0.3,2.0,1.0,13,20211215,4.0,37.0
450000.0,51.51609,-0.0163,0.1,2.0,2.0,17,20220512,4.0,16.0
590000.0,51.664578,-0.072387,0.9,4.0,1.0,30,20220127,4.0,37.0
575000.0,51.533714,-0.450451,1.4,3.0,2.0,15,20220214,4.0,
600000.0,51.60203,0.07941,0.6,5.0,2.0,30,20220427,4.0,37.0
325000.0,51.418969,-0.132396,0.2,1.0,1.0,6,20220701,4.0,37.0
240000.0,51.476778,-0.113602,0.4,,1.0,6,20210504,4.0,37.0
415000.0,51.608676,-0.003284,0.1,2.0,2.0,19,20210510,4.0,38.0
280000.0,51.597298,0.060092,1.3,1.0,1.0,15,20220505,4.0,38.0
375000.0,51.508872,0.072343,0.0,1.0,,14,20220615,4.0,
500000.0,51.457755,-0.192766,0.3,1.0,1.0,9,20220214,4.0,38.0
435000.0,51.433767,-0.119207,0.5,2.0,2.0,9,20220628,4.0,37.0
500000.0,51.41522,-0.073494,0.2,2.0,1.0,9,20220303,4.0,37.0
450000.0,51.343494,-0.13846,1.0,3.0,2.0,20,20220131,4.0,10.0
600000.0,51.508423,0.073162,0.1,3.0,2.0,8,20211105,4.0,
575000.0,51.425339,-0.168503,0.1,2.0,1.0,7,20220401,4.0,37.0
450000.0,51.54729,0.078538,0.6,3.0,1.0,17,20220509,4.0,37.0
415000.0,51.49166,-0.09519,0.4,1.0,1.0,11,20220428,4.0,
575000.0,51.401325,-0.125345,0.7,3.0,2.0,12,20220125,4.0,37.0
350000.0,51.468136,-0.269463,0.1,1.0,1.0,10,20220117,4.0,
300000.0,51.521198,0.017293,0.6,2.0,1.0,9,20220315,4.0,
600000.0,51.557302,-0.096694,0.4,2.0,1.0,14,20220505,4.0,37.0
325000.0,51.456722,-0.412756,0.6,2.0,1.0,10,20220429,4.0,37.0
550000.0,51.438134,-0.063399,0.4,2.0,1.0,13,20220224,4.0,
399000.0,51.379469,-0.099774,0.1,2.0,2.0,12,20200923,4.0,9.0
550000.0,51.4363,-0.06336,0.5,3.0,1.0,12,20220531,4.0,
300000.0,51.433307,-0.106415,0.2,1.0,1.0,13,20220519,4.0,37.0
500000.0,51.500849,0.029051,0.2,2.0,2.0,14,20220602,4.0,
450000.0,51.431354,-0.150626,0.5,2.0,2.0,6,20220517,4.0,20.0
550000.0,51.581146,0.023922,0.1,2.0,1.0,15,20220324,4.0,37.0
300000.0,51.469806,-0.352408,0.3,1.0,1.0,15,20220202,4.0,5.0
350000.0,51.52377,-0.201524,0.2,1.0,1.0,10,20220610,4.0,37.0
435000.0,51.42403,-0.383183,0.8,2.0,1.0,9,20220224,4.0,
338000.0,51.531335,-0.012351,0.2,1.0,1.0,11,20210810,4.0,
400000.0,51.481421,-0.310621,0.4,2.0,1.0,17,20220512,4.0,37.0
450000.0,51.496761,-0.075675,0.5,1.0,1.0,14,20220316,4.0,
525000.0,51.421875,-0.176152,0.3,2.0,1.0,8,20220414,4.0,
375000.0,51.467675,-0.097034,0.2,2.0,1.0,11,20220223,4.0,
385000.0,51.525129,-0.02842,0.2,1.0,1.0,15,20220520,4.0,5.0
525000.0,51.67017,-0.017487,0.5,3.0,1.0,41,20220429,4.0,37.0
300000.0,51.357219,-0.186325,0.3,2.0,1.0,16,20220506,4.0,37.0
575000.0,51.38887,-0.05266,0.3,3.0,1.0,10,20211125,8.0,37.0
180000.0,51.487465,-0.06996,0.7,1.0,1.0,8,20220624,9.0,
425000.0,51.433068,-0.126164,0.3,4.0,1.0,8,20220407,4.0,37.0
600000.0,51.621639,-0.004024,0.9,3.0,2.0,26,20220528,4.0,37.0
411600.0,51.489563,-0.309814,0.1,,1.0,5,20220323,1.0,1.0
475000.0,51.54597,0.06043,0.6,3.0,2.0,15,20220706,4.0,
550000.0,51.53402,-0.00774,0.2,2.0,2.0,16,20220222,5.0,
440000.0,51.3691,-0.08386,0.4,2.0,2.0,8,20220520,4.0,20.0
375000.0,51.553443,0.020471,0.3,3.0,1.0,11,20220425,4.0,
545000.0,51.5137,-0.31171,0.4,2.0,2.0,11,20220607,4.0,37.0
300000.0,51.44793,-0.42581,0.7,2.0,1.0,12,20220617,4.0,37.0
300000.0,51.36301,-0.180203,0.5,2.0,1.0,10,20220427,4.0,37.0
425000.0,51.40862,-0.176577,0.4,3.0,,11,20220627,4.0,
505000.0,51.4979,0.01129,0.3,1.0,1.0,17,20220630,4.0,5.0
585000.0,51.48223,-0.30553,0.4,1.0,1.0,2,20220324,4.0,38.0
225000.0,51.450611,-0.012469,1.0,1.0,1.0,6,20220304,8.0,38.0
475000.0,51.398838,-0.092422,0.3,3.0,1.0,12,20220617,4.0,37.0
440000.0,51.47319,-0.016665,0.3,3.0,2.0,14,20220216,4.0,37.0
475000.0,51.515689,-0.005696,0.4,1.0,1.0,16,20220302,1.0,1.0
475000.0,51.554422,0.015443,0.5,2.0,1.0,12,20220207,4.0,
600000.0,51.54243,0.01493,0.5,3.0,2.0,22,20220318,4.0,
600000.0,51.475739,0.13569,0.9,3.0,1.0,15,20220524,4.0,37.0
530000.0,51.51746,-0.369295,0.9,3.0,2.0,12,20220228,4.0,37.0
475000.0,51.607556,0.055028,0.8,3.0,1.0,15,20220113,4.0,37.0
390000.0,51.4644,-0.16669,0.1,1.0,1.0,12,20220513,4.0,37.0
325000.0,51.514484,-0.183704,0.2,,1.0,11,20210903,4.0,37.0
250000.0,51.475635,-0.394762,0.5,1.0,1.0,6,20220404,4.0,37.0
210000.0,51.38229,-0.15502,0.3,1.0,,8,20220422,1.0,37.0
380000.0,51.51583,-0.005371,0.4,1.0,1.0,13,20220421,4.0,1.0
460000.0,51.381653,-0.233079,0.5,3.0,1.0,22,20220623,4.0,37.0
450000.0,51.3533,-0.20078,0.6,3.0,2.0,12,20211208,4.0,37.0
235000.0,51.439973,-0.187294,0.1,,1.0,1,20211110,9.0,37.0
350000.0,51.54188,-0.38187,0.8,2.0,1.0,9,20220530,4.0,37.0
265000.0,51.425922,-0.075417,0.4,1.0,1.0,8,20220222,4.0,
544000.0,51.51749,-0.05717,0.2,,1.0,9,20211124,4.0,37.0
240000.0,51.482239,-0.313146,0.4,1.0,1.0,13,20220118,4.0,37.0
325000.0,51.54586,0.0098,0.2,1.0,,17,20220224,4.0,
499950.0,51.461119,-0.205859,0.3,1.0,1.0,8,20220404,9.0,37.0
550000.0,51.500984,-0.036293,0.6,2.0,2.0,18,20220530,4.0,
400000.0,51.46583,-0.02251,0.2,2.0,1.0,13,20220412,4.0,
176250.0,51.5484,0.0239,0.1,3.0,,28,20210409,1.0,
324950.0,51.431701,-0.347298,0.2,1.0,1.0,9,20220608,4.0,
400000.0,51.46051,-0.00547,0.5,2.0,2.0,15,20220120,4.0,
315000.0,51.360941,-0.14909,0.1,2.0,2.0,10,20220413,4.0,19.0
240000.0,51.357813,-0.144648,0.3,1.0,1.0,13,20220209,4.0,37.0
515000.0,51.5338,0.05195,0.4,3.0,,7,20220711,4.0,
375000.0,51.463047,-0.124977,0.2,1.0,1.0,9,20220402,4.0,
535000.0,51.39454,-0.07202,0.2,3.0,1.0,16,20220122,4.0,37.0
415000.0,51.39787,-0.294903,0.6,2.0,1.0,10,20220427,4.0,37.0
550000.0,51.44074,-0.04389,0.4,2.0,1.0,16,20220312,4.0,
475000.0,51.470694,0.031431,0.6,3.0,1.0,8,20220630,4.0,37.0
108000.0,51.406803,-0.261328,0.3,1.0,1.0,8,20210630,4.0,38.0
325000.0,51.380665,-0.246321,0.1,1.0,1.0,12,20220614,4.0,5.0
325000.0,51.447414,-0.127229,0.7,1.0,1.0,9,20220413,4.0,37.0
535000.0,51.56352,-0.38878,0.7,3.0,1.0,12,20220712,4.0,
450000.0,51.530556,-0.060281,0.2,2.0,1.0,8,20210914,9.0,37.0
400000.0,51.452452,-0.243395,1.0,1.0,1.0,19,20210812,4.0,37.0
425000.0,51.489948,-0.11254,0.3,1.0,1.0,10,20201019,4.0,13.0
425000.0,51.46664,-0.04407,0.3,1.0,,16,20220616,4.0,
530000.0,51.419744,-0.108457,0.8,2.0,1.0,9,20220601,4.0,10.0
450000.0,51.41168,-0.28987,0.3,2.0,,16,20220630,4.0,16.0
550000.0,51.46659,-0.02493,0.2,2.0,1.0,11,20211117,4.0,
595000.0,51.673332,-0.014414,0.6,3.0,1.0,25,20220512,4.0,37.0
235000.0,51.631549,0.004088,0.2,1.0,1.0,6,20220223,1.0,37.0
250000.0,51.576448,0.08324,0.3,1.0,1.0,11,20220429,4.0,37.0
550000.0,51.381588,-0.058581,0.5,3.0,1.0,12,20220330,4.0,37.0
245000.0,51.44529,-0.410863,0.2,2.0,1.0,15,20220221,4.0,37.0
465000.0,51.395217,-0.295946,0.4,2.0,1.0,16,20210923,4.0,37.0
425000.0,51.508884,0.023793,0.1,2.0,2.0,10,20220521,4.0,
560000.0,51.599941,-0.002782,0.6,3.0,1.0,13,20220517,4.0,37.0
449000.0,51.500236,-0.027048,0.3,1.0,1.0,7,20220315,4.0,24.0
400000.0,51.420765,-0.08349,0.3,2.0,1.0,11,20220510,4.0,37.0
550000.0,51.502407,-0.213465,0.3,1.0,1.0,10,20211123,4.0,37.0
125000.0,51.507305,-0.006232,0.1,2.0,1.0,17,20220615,4.0,5.0
485000.0,51.42582,-0.07674,0.3,2.0,1.0,9,20200410,4.0,
385000.0,51.500399,-0.043448,0.3,1.0,1.0,15,20220608,4.0,
599995.0,51.62038,-0.088446,0.8,4.0,2.0,11,20220315,4.0,37.0
450000.0,51.54314,0.19197,0.5,3.0,1.0,23,20220420,4.0,37.0
137000.0,51.40478,-0.18417,0.1,1.0,1.0,7,20220706,1.0,37.0
600000.0,51.462669,0.15536,0.2,5.0,2.0,17,20211115,4.0,37.0
235000.0,51.372171,-0.170275,0.3,1.0,,10,20220318,4.0,37.0
500000.0,51.528408,0.018387,0.2,3.0,1.0,14,20220331,4.0,
315000.0,51.508716,0.019448,0.1,1.0,1.0,4,20220328,4.0,
550000.0,51.517108,-0.168058,0.2,2.0,1.0,12,20210810,4.0,37.0
450000.0,51.381516,-0.213058,0.8,2.0,,20,20220302,4.0,37.0
550000.0,51.4039,-0.27464,0.4,3.0,,10,20220620,4.0,10.0
515000.0,51.48746,-0.17527,0.5,1.0,1.0,8,20220628,1.0,38.0
367000.0,51.47945,-0.0899,0.8,1.0,1.0,15,20220110,4.0,
500000.0,51.39808,-0.132691,0.7,3.0,1.0,9,20220304,4.0,
460000.0,51.472431,-0.237517,0.4,2.0,1.0,9,20220609,4.0,
250000.0,51.44739,-0.01669,0.4,1.0,1.0,7,20220426,4.0,
210000.0,51.57408,0.11827,0.6,1.0,,7,20220117,1.0,37.0
310000.0,51.37931,-0.30286,0.9,1.0,,7,20220601,4.0,37.0
350000.0,51.51346,-0.02045,0.3,1.0,1.0,7,20211008,4.0,7.0
600000.0,51.490993,-0.385342,1.1,3.0,2.0,14,20220202,4.0,37.0
250000.0,51.443322,-0.411289,0.3,1.0,,5,20220321,9.0,37.0
425000.0,51.46789,-0.12609,0.3,1.0,1.0,12,20220406,4.0,37.0
425000.0,51.599281,0.16581,1.8,3.0,1.0,7,20220214,4.0,37.0
425000.0,51.46686,-0.03557,0.2,1.0,1.0,12,20220506,4.0,
395000.0,51.5211,-0.00988,0.3,1.0,1.0,5,20210426,4.0,1.0
500000.0,51.47376,-0.29202,0.4,2.0,1.0,6,20211012,4.0,
420000.0,51.514963,-0.308836,0.3,2.0,1.0,11,20211216,4.0,37.0
409950.0,51.439775,-0.390177,1.0,3.0,1.0,4,20220607,4.0,37.0
450000.0,51.445243,-0.108194,0.4,2.0,1.0,10,20220318,4.0,27.0
450000.0,51.52758,-0.07462,0.3,2.0,1.0,10,20210416,4.0,37.0
500000.0,51.622245,0.010246,0.8,3.0,2.0,23,20220219,4.0,38.0
360000.0,51.44575,-0.130595,0.6,2.0,1.0,8,20220427,4.0,37.0
485500.0,51.523713,-0.222027,0.5,2.0,1.0,18,20220201,4.0,37.0
500000.0,51.57309,0.20568,0.6,3.0,2.0,18,20210412,4.0,37.0
375000.0,51.452708,-0.243322,1.0,1.0,,9,20220624,4.0,15.0
600000.0,51.57568,0.11921,0.7,3.0,2.0,13,20220624,8.0,37.0
240000.0,51.5602,0.06425,0.3,1.0,1.0,6,20201009,1.0,37.0
350000.0,51.50956,-0.33124,0.4,2.0,,8,20220104,4.0,37.0
600000.0,51.592345,-0.176946,0.6,2.0,1.0,8,20220506,4.0,37.0
450000.0,51.51802,-0.210167,0.1,1.0,1.0,11,20211005,4.0,37.0
500000.0,51.518633,0.204866,0.6,3.0,1.0,13,20211021,4.0,37.0
230000.0,51.51873,0.05488,0.3,1.0,1.0,5,20210826,4.0,
290000.0,51.442237,-0.016167,0.4,2.0,1.0,3,20220405,4.0,37.0
600000.0,51.53049,0.03522,0.3,5.0,3.0,20,20220711,4.0,
375000.0,51.478952,-0.07559,0.7,3.0,2.0,11,20211015,9.0,
485000.0,51.421646,-0.08542,0.2,2.0,1.0,10,20220506,4.0,37.0
535000.0,51.448047,-0.124431,0.7,2.0,1.0,17,20220527,4.0,
234995.0,51.362279,-0.168449,0.3,1.0,1.0,8,20220512,1.0,37.0
499995.0,51.660545,-0.095648,0.2,3.0,1.0,12,20220524,4.0,37.0
425000.0,51.448417,-0.325397,0.2,2.0,1.0,11,20220511,4.0,
250000.0,51.531787,-0.011394,0.2,1.0,1.0,8,20200904,4.0,
575000.0,51.429279,0.093468,0.5,3.0,1.0,13,20220606,4.0,37.0
375000.0,51.488565,-0.019963,0.3,2.0,,9,20220210,4.0,27.0
330000.0,51.583866,-0.007694,0.3,2.0,,6,20220624,1.0,37.0
450000.0,51.516894,-0.188278,0.1,1.0,1.0,13,20220626,4.0,37.0
375000.0,51.457597,-0.06676,0.7,1.0,1.0,9,20220513,4.0,
485000.0,51.366373,-0.201001,0.2,3.0,2.0,7,20220413,1.0,37.0
450000.0,51.527142,0.044411,0.7,2.0,1.0,13,20220218,4.0,
330000.0,51.500045,-0.017874,0.1,,1.0,9,20220121,4.0,13.0
600000.0,51.539202,-0.470981,0.6,3.0,1.0,11,20220322,4.0,
430000.0,51.52787,-0.20383,0.4,1.0,1.0,16,20220310,4.0,26.0
275000.0,51.513161,-0.028957,0.3,,1.0,11,20220420,4.0,6.0
350000.0,51.57566,0.0127,0.5,2.0,,14,20211028,4.0,37.0
395000.0,51.447654,-0.356039,0.1,2.0,1.0,12,20220523,4.0,
575000.0,51.48223,-0.30553,0.4,1.0,1.0,10,20220210,4.0,1.0
350000.0,51.398807,-0.241721,0.2,2.0,1.0,8,20220407,4.0,
500000.0,51.53559,0.18656,1.1,3.0,1.0,14,20220510,4.0,37.0
300000.0,51.571018,0.009342,0.2,1.0,1.0,12,20220413,1.0,37.0
550000.0,51.38965,-0.04851,0.4,3.0,1.0,15,20220620,4.0,37.0
425000.0,51.548938,0.029481,0.2,2.0,1.0,16,20220624,4.0,
325000.0,51.4285,-0.08109,0.3,2.0,1.0,13,20220708,4.0,
475000.0,51.345913,-0.074518,0.9,3.0,,21,20220309,4.0,37.0
385000.0,51.527888,-0.020303,0.0,2.0,1.0,12,20220225,4.0,37.0
478750.0,51.50808,0.071342,0.1,2.0,2.0,4,20220110,1.0,
350000.0,51.416588,-0.125339,0.4,2.0,1.0,12,20220513,4.0,
250000.0,51.59214,-0.0067,0.4,1.0,1.0,8,20220124,4.0,38.0
600000.0,51.462443,-0.132478,0.2,2.0,1.0,8,20220124,4.0,
182000.0,51.59045,-0.03746,0.3,2.0,2.0,14,20220627,4.0,10.0
499500.0,51.492133,-0.164335,0.3,,1.0,11,20211015,4.0,37.0
535000.0,51.423331,-0.143784,0.5,2.0,1.0,10,20220516,9.0,37.0
575000.0,51.5129,-0.179223,0.2,1.0,1.0,8,20220115,4.0,37.0
550000.0,51.375501,-0.199868,0.2,3.0,2.0,13,20220413,4.0,37.0
425000.0,51.60308,0.15529,2.3,2.0,1.0,15,20220502,4.0,38.0
500000.0,51.608899,-0.426713,0.2,2.0,1.0,10,20220620,4.0,37.0
200000.0,51.35885,-0.18527,0.2,,1.0,12,20220701,4.0,37.0
575000.0,51.434479,0.078572,0.3,3.0,1.0,18,20220517,4.0,38.0
600000.0,51.507832,0.021106,0.1,3.0,2.0,17,20211214,4.0,
425000.0,51.44886,-0.01303,0.6,2.0,,13,20220602,4.0,
525000.0,51.518227,-0.015604,0.2,2.0,1.0,14,20220516,4.0,27.0
600000.0,51.4659,0.128094,0.3,4.0,,7,20220424,12.0,37.0
535000.0,51.473038,-0.292001,0.4,2.0,1.0,6,20211103,4.0,
500000.0,51.487223,-0.168927,0.5,1.0,1.0,7,20201006,4.0,37.0
300000.0,51.489634,-0.038188,0.5,3.0,1.0,20,20211130,4.0,37.0
425000.0,51.469183,-0.251746,0.2,1.0,1.0,10,20220519,4.0,
500000.0,51.531285,0.010338,0.3,4.0,1.0,15,20220330,4.0,
389950.0,51.43911,-0.412899,0.6,2.0,1.0,13,20210816,4.0,38.0
450000.0,51.43871,-0.12739,0.1,1.0,1.0,12,20220223,9.0,5.0
400000.0,51.441986,-0.037718,0.5,2.0,1.0,15,20220613,4.0,
575000.0,51.31224,-0.127881,0.5,2.0,1.0,15,20220218,4.0,38.0
450000.0,51.40464,-0.1015,0.4,3.0,2.0,24,20220507,4.0,10.0
400000.0,51.482662,-0.092493,0.7,1.0,1.0,16,20220406,4.0,
475000.0,51.474702,-0.291485,0.3,1.0,1.0,7,20220322,4.0,
229950.0,51.46507,-0.26355,0.3,,1.0,7,20220425,4.0,
535000.0,51.5868,-0.409693,0.9,2.0,1.0,16,20220124,4.0,37.0
485000.0,51.499506,0.030528,0.2,1.0,1.0,10,20220711,4.0,
230000.0,51.467565,-0.368253,0.3,,1.0,6,20210913,9.0,5.0
500000.0,51.49891,-0.08664,0.3,3.0,1.0,9,20220616,4.0,
600000.0,51.42835,-0.15576,0.5,2.0,1.0,12,20220330,4.0,37.0
390000.0,51.528119,0.031034,0.5,2.0,2.0,17,20211004,4.0,
525000.0,51.568874,-0.406357,0.4,3.0,1.0,11,20220715,4.0,
600000.0,51.492753,0.068975,0.1,2.0,3.0,22,20220531,4.0,38.0
399950.0,51.413588,-0.311343,0.0,2.0,1.0,6,20220222,4.0,
540000.0,51.52148,-0.174449,0.2,3.0,1.0,10,20220321,4.0,37.0
400000.0,51.467504,-0.076028,0.3,1.0,1.0,12,20210428,9.0,
325000.0,51.47201,-0.08027,0.5,1.0,1.0,15,20220625,8.0,
525000.0,51.574466,-0.005315,0.4,2.0,2.0,24,20220527,4.0,37.0
450000.0,51.398674,-0.072679,0.1,2.0,1.0,8,20220706,4.0,37.0
435000.0,51.389137,-0.310045,0.3,2.0,1.0,15,20220328,4.0,37.0
550000.0,51.491262,-0.131994,0.2,1.0,1.0,10,20220607,4.0,12.0
550000.0,51.5536,0.005575,0.5,2.0,2.0,11,20220308,4.0,37.0
425000.0,51.447509,-0.133243,0.7,2.0,1.0,8,20211124,4.0,37.0
425000.0,51.43395,-0.11208,0.4,2.0,1.0,6,20220621,4.0,
525000.0,51.49583,-0.099319,0.1,2.0,1.0,10,20220513,4.0,
435000.0,51.49794,0.11633,0.6,4.0,2.0,15,20220601,4.0,37.0
125000.0,51.48706,-0.148093,0.5,1.0,1.0,11,20220401,4.0,13.0
500000.0,51.362443,-0.127218,0.6,3.0,1.0,18,20211108,8.0,37.0
375000.0,51.401149,-0.272409,0.4,1.0,1.0,8,20220414,4.0,37.0
400000.0,51.593573,-0.005364,0.5,2.0,1.0,13,20220624,4.0,6.0
320000.0,51.46377,-0.18413,0.3,1.0,1.0,12,20220517,4.0,5.0
350000.0,51.460771,-0.166559,0.2,1.0,1.0,11,20220614,4.0,27.0
500000.0,51.50874,0.01897,0.1,2.0,1.0,6,20220607,4.0,
399950.0,51.48875,-0.269633,0.3,1.0,1.0,10,20220412,4.0,37.0
450000.0,51.35769,-0.18541,0.3,2.0,2.0,11,20220524,1.0,37.0
475000.0,51.529368,-0.031916,0.3,2.0,1.0,11,20220505,4.0,37.0
525000.0,51.470688,-0.149155,0.3,2.0,1.0,8,20220215,4.0,37.0
450000.0,51.5145,-0.03439,0.3,3.0,1.0,15,20220617,4.0,37.0
350000.0,51.50733,-0.35055,0.6,3.0,,19,20220407,4.0,27.0
549999.0,51.475617,-0.108566,0.5,2.0,1.0,12,20211027,4.0,
375000.0,51.5839,0.0148,0.4,2.0,1.0,11,20220519,4.0,37.0
335000.0,51.511662,-0.022604,0.2,2.0,1.0,12,20220505,4.0,37.0
350000.0,51.443233,-0.190271,0.1,1.0,1.0,10,20220120,4.0,14.0
525000.0,51.466794,-0.150213,0.5,2.0,1.0,11,20220528,4.0,
495000.0,51.602874,0.086543,0.3,3.0,2.0,20,20211018,4.0,37.0
450000.0,51.46915,-0.0981,0.3,2.0,2.0,15,20220218,4.0,37.0
550000.0,51.47307,-0.06266,0.2,2.0,2.0,12,20220624,4.0,
500000.0,51.64678,-0.07738,0.3,2.0,2.0,10,20220429,4.0,9.0
420000.0,51.629894,-0.004452,0.6,3.0,2.0,18,20220624,4.0,8.0
575000.0,51.454489,-0.224459,0.6,2.0,1.0,12,20220307,4.0,6.0
525000.0,51.29882,-0.11433,1.6,2.0,1.0,14,20220506,4.0,38.0
475000.0,51.571393,0.141321,0.6,3.0,2.0,14,20220504,4.0,37.0
200000.0,51.443157,-0.123511,0.4,,1.0,7,20220107,4.0,37.0
375000.0,51.584386,-0.019343,0.1,2.0,1.0,14,20220115,4.0,37.0
550000.0,51.56856,0.1248,0.2,4.0,2.0,15,20220426,4.0,37.0
450000.0,51.46388,-0.08247,0.2,3.0,1.0,10,20220205,4.0,
310000.0,51.47795,-0.126422,0.2,1.0,1.0,13,20220325,4.0,37.0
450000.0,51.49573,-0.09541,0.2,3.0,1.0,9,20191007,4.0,
425000.0,51.433986,-0.112739,0.4,2.0,1.0,9,20210914,4.0,37.0
220000.0,51.48638,-0.30062,0.4,1.0,1.0,12,20211208,4.0,37.0
599000.0,51.487712,-0.149116,0.4,,1.0,12,20200420,4.0,11.0
485000.0,51.5401,-0.00069,0.1,1.0,1.0,7,20220314,4.0,
550000.0,51.37563,-0.1634,0.4,3.0,1.0,13,20220525,8.0,37.0
430000.0,51.508372,0.015574,0.1,1.0,1.0,13,20220606,4.0,
200000.0,51.60262,0.08695,0.3,1.0,1.0,9,20210920,8.0,37.0
525000.0,51.4593,-0.05691,0.6,4.0,1.0,16,20220309,4.0,
300000.0,51.472709,-0.337406,0.1,2.0,1.0,11,20220325,4.0,22.0
250000.0,51.46471,-0.18078,0.4,1.0,1.0,12,20220630,4.0,37.0
546250.0,51.338256,-0.115426,0.1,3.0,1.0,26,20220511,5.0,10.0
585000.0,51.415074,-0.089777,0.7,3.0,2.0,16,20220207,4.0,37.0
350000.0,51.57559,0.06841,0.1,2.0,2.0,21,20220127,4.0,14.0
600000.0,51.44368,0.152945,0.3,3.0,2.0,17,20220612,4.0,37.0
450000.0,51.429758,-0.12963,0.3,2.0,2.0,11,20220602,4.0,19.0
525000.0,51.368763,-0.179358,0.6,3.0,1.0,12,20220202,8.0,37.0
600000.0,51.452638,-0.330167,0.2,2.0,2.0,8,20210511,4.0,
200000.0,51.520042,-0.150975,0.3,1.0,1.0,13,20220404,1.0,37.0
550000.0,51.572566,0.121115,0.5,3.0,1.0,15,20220203,4.0,37.0
600000.0,51.564303,-0.122874,0.3,3.0,1.0,21,20220516,4.0,19.0
425000.0,51.397201,-0.300428,0.4,2.0,1.0,5,20210928,4.0,37.0
280000.0,51.445924,-0.22059,0.6,1.0,1.0,10,20220127,4.0,37.0
400000.0,51.48223,-0.30553,0.4,,1.0,9,20211123,4.0,38.0
535000.0,51.52777,-0.17654,0.4,2.0,1.0,15,20210127,4.0,37.0
325000.0,51.44501,-0.03579,0.4,1.0,1.0,8,20210908,4.0,
514500.0,51.59293,0.230913,0.1,3.0,2.0,20,20220411,4.0,6.0
